Column,Set,Benchmark,Result
Cortex-A57,Patch,jetstream-asmjs-quicksort,1826
Cortex-A57,Patch,jetstream-asmjs-towers,1503
Cortex-A57,Patch,jetstream-asmjs-bigfib,2122
Cortex-A57,Patch,jetstream-asmjs-container,15485
Cortex-A57,Patch,jetstream-asmjs-dry,4058
Cortex-A57,Patch,jetstream-asmjs-float-mm,2594
Cortex-A57,Patch,jetstream-asmjs-gcc-loops,17778
Cortex-A57,Patch,jetstream-asmjs-n-body,5548
Cortex-A57,Patch,jetstream-asmjs-quicksort,1883
Cortex-A57,Patch,jetstream-asmjs-towers,1505
Cortex-A57,Patch,kraken-ai-astar,817
Cortex-A57,Patch,kraken-audio-beat-detection,368
Cortex-A57,Patch,kraken-audio-dft,858
Cortex-A57,Patch,kraken-audio-fft,222
Cortex-A57,Patch,kraken-audio-oscillator,203
Cortex-A57,Patch,kraken-imaging-gaussian-blur,324
Cortex-A57,Patch,kraken-imaging-darkroom,928
Cortex-A57,Patch,kraken-imaging-desaturate,371
Cortex-A57,Patch,kraken-json-parse-financial,214
Cortex-A57,Patch,kraken-json-stringify-tinderbox,114
Cortex-A57,Patch,kraken-stanford-crypto-aes,293
Cortex-A57,Patch,kraken-stanford-crypto-ccm,467
Cortex-A57,Patch,kraken-stanford-crypto-pbkdf2,523
Cortex-A57,Patch,kraken-stanford-crypto-sha256-iterative,202
Cortex-A57,Patch,kraken-ai-astar,597
Cortex-A57,Patch,kraken-audio-beat-detection,345
Cortex-A57,Patch,kraken-audio-dft,851
Cortex-A57,Patch,kraken-audio-fft,210
Cortex-A57,Patch,kraken-audio-oscillator,206
Cortex-A57,Patch,kraken-imaging-gaussian-blur,325
Cortex-A57,Patch,kraken-imaging-darkroom,931
Cortex-A57,Patch,kraken-imaging-desaturate,375
Cortex-A57,Patch,kraken-json-parse-financial,211
Cortex-A57,Patch,kraken-json-stringify-tinderbox,112
Cortex-A57,Patch,kraken-stanford-crypto-aes,284
Cortex-A57,Patch,kraken-stanford-crypto-ccm,460
Cortex-A57,Patch,kraken-stanford-crypto-pbkdf2,520
Cortex-A57,Patch,kraken-stanford-crypto-sha256-iterative,205
Cortex-A57,Patch,kraken-ai-astar,799
Cortex-A57,Patch,kraken-audio-beat-detection,387
Cortex-A57,Patch,kraken-audio-dft,853
Cortex-A57,Patch,kraken-audio-fft,198
Cortex-A57,Patch,kraken-audio-oscillator,202
Cortex-A57,Patch,kraken-imaging-gaussian-blur,324
Cortex-A57,Patch,kraken-imaging-darkroom,926
Cortex-A57,Patch,kraken-imaging-desaturate,351
Cortex-A57,Patch,kraken-json-parse-financial,207
Cortex-A57,Patch,kraken-json-stringify-tinderbox,113
Cortex-A57,Patch,kraken-stanford-crypto-aes,279
Cortex-A57,Patch,kraken-stanford-crypto-ccm,473
Cortex-A57,Patch,kraken-stanford-crypto-pbkdf2,519
Cortex-A57,Patch,kraken-stanford-crypto-sha256-iterative,207
Cortex-A57,Patch,kraken-ai-astar,808
Cortex-A57,Patch,kraken-audio-beat-detection,380
Cortex-A57,Patch,kraken-audio-dft,848
Cortex-A57,Patch,kraken-audio-fft,200
Cortex-A57,Patch,kraken-audio-oscillator,200
Cortex-A57,Patch,kraken-imaging-gaussian-blur,324
Cortex-A57,Patch,kraken-imaging-darkroom,926
Cortex-A57,Patch,kraken-imaging-desaturate,366
Cortex-A57,Patch,kraken-json-parse-financial,210
Cortex-A57,Patch,kraken-json-stringify-tinderbox,113
Cortex-A57,Patch,kraken-stanford-crypto-aes,284
Cortex-A57,Patch,kraken-stanford-crypto-ccm,474
Cortex-A57,Patch,kraken-stanford-crypto-pbkdf2,515
Cortex-A57,Patch,kraken-stanford-crypto-sha256-iterative,206
Cortex-A57,Patch,kraken-ai-astar,597
Cortex-A57,Patch,kraken-audio-beat-detection,359
Cortex-A57,Patch,kraken-audio-dft,856
Cortex-A57,Patch,kraken-audio-fft,197
Cortex-A57,Patch,kraken-audio-oscillator,200
Cortex-A57,Patch,kraken-imaging-gaussian-blur,324
Cortex-A57,Patch,kraken-imaging-darkroom,924
Cortex-A57,Patch,kraken-imaging-desaturate,368
Cortex-A57,Patch,kraken-json-parse-financial,206
Cortex-A57,Patch,kraken-json-stringify-tinderbox,112
Cortex-A57,Patch,kraken-stanford-crypto-aes,286
Cortex-A57,Patch,kraken-stanford-crypto-ccm,483
Cortex-A57,Patch,kraken-stanford-crypto-pbkdf2,511
Cortex-A57,Patch,kraken-stanford-crypto-sha256-iterative,204
Cortex-A57,Patch,kraken-ai-astar,597
Cortex-A57,Patch,kraken-audio-beat-detection,346
Cortex-A57,Patch,kraken-audio-dft,852
Cortex-A57,Patch,kraken-audio-fft,196
Cortex-A57,Patch,kraken-audio-oscillator,202
Cortex-A57,Patch,kraken-imaging-gaussian-blur,324
Cortex-A57,Patch,kraken-imaging-darkroom,921
Cortex-A57,Patch,kraken-imaging-desaturate,369
Cortex-A57,Patch,kraken-json-parse-financial,210
Cortex-A57,Patch,kraken-json-stringify-tinderbox,113
Cortex-A57,Patch,kraken-stanford-crypto-aes,284
Cortex-A57,Patch,kraken-stanford-crypto-ccm,437
Cortex-A57,Patch,kraken-stanford-crypto-pbkdf2,528
Cortex-A57,Patch,kraken-stanford-crypto-sha256-iterative,205
Cortex-A57,Patch,kraken-ai-astar,598
Cortex-A57,Patch,kraken-audio-beat-detection,341
Cortex-A57,Patch,kraken-audio-dft,850
Cortex-A57,Patch,kraken-audio-fft,202
Cortex-A57,Patch,kraken-audio-oscillator,200
Cortex-A57,Patch,kraken-imaging-gaussian-blur,323
Cortex-A57,Patch,kraken-imaging-darkroom,924
Cortex-A57,Patch,kraken-imaging-desaturate,367
Cortex-A57,Patch,kraken-json-parse-financial,213
Cortex-A57,Patch,kraken-json-stringify-tinderbox,112
Cortex-A57,Patch,kraken-stanford-crypto-aes,287
Cortex-A57,Patch,kraken-stanford-crypto-ccm,475
Cortex-A57,Patch,kraken-stanford-crypto-pbkdf2,517
Cortex-A57,Patch,kraken-stanford-crypto-sha256-iterative,202
Cortex-A57,Patch,kraken-ai-astar,597
Cortex-A57,Patch,kraken-audio-beat-detection,343
Cortex-A57,Patch,kraken-audio-dft,851
Cortex-A57,Patch,kraken-audio-fft,220
Cortex-A57,Patch,kraken-audio-oscillator,205
Cortex-A57,Patch,kraken-imaging-gaussian-blur,324
Cortex-A57,Patch,kraken-imaging-darkroom,925
Cortex-A57,Patch,kraken-imaging-desaturate,354
Cortex-A57,Patch,kraken-json-parse-financial,208
Cortex-A57,Patch,kraken-json-stringify-tinderbox,112
Cortex-A57,Patch,kraken-stanford-crypto-aes,283
Cortex-A57,Patch,kraken-stanford-crypto-ccm,471
Cortex-A57,Patch,kraken-stanford-crypto-pbkdf2,511
Cortex-A57,Patch,kraken-stanford-crypto-sha256-iterative,200
Cortex-A57,Patch,kraken-ai-astar,597
Cortex-A57,Patch,kraken-audio-beat-detection,341
Cortex-A57,Patch,kraken-audio-dft,854
Cortex-A57,Patch,kraken-audio-fft,202
Cortex-A57,Patch,kraken-audio-oscillator,201
Cortex-A57,Patch,kraken-imaging-gaussian-blur,324
Cortex-A57,Patch,kraken-imaging-darkroom,926
Cortex-A57,Patch,kraken-imaging-desaturate,459
Cortex-A57,Patch,kraken-json-parse-financial,288
Cortex-A57,Patch,kraken-json-stringify-tinderbox,134
Cortex-A57,Patch,kraken-stanford-crypto-aes,286
Cortex-A57,Patch,kraken-stanford-crypto-ccm,460
Cortex-A57,Patch,kraken-stanford-crypto-pbkdf2,522
Cortex-A57,Patch,kraken-stanford-crypto-sha256-iterative,202
Cortex-A57,Patch,kraken-ai-astar,597
Cortex-A57,Patch,kraken-audio-beat-detection,372
Cortex-A57,Patch,kraken-audio-dft,847
Cortex-A57,Patch,kraken-audio-fft,198
Cortex-A57,Patch,kraken-audio-oscillator,202
Cortex-A57,Patch,kraken-imaging-gaussian-blur,324
Cortex-A57,Patch,kraken-imaging-darkroom,921
Cortex-A57,Patch,kraken-imaging-desaturate,381
Cortex-A57,Patch,kraken-json-parse-financial,212
Cortex-A57,Patch,kraken-json-stringify-tinderbox,112
Cortex-A57,Patch,kraken-stanford-crypto-aes,282
Cortex-A57,Patch,kraken-stanford-crypto-ccm,459
Cortex-A57,Patch,kraken-stanford-crypto-pbkdf2,521
Cortex-A57,Patch,kraken-stanford-crypto-sha256-iterative,203
Cortex-A57,Patch,octane-Richards,6626
Cortex-A57,Patch,octane-DeltaBlue,9719
Cortex-A57,Patch,octane-Crypto,7866
Cortex-A57,Patch,octane-RayTrace,11509
Cortex-A57,Patch,octane-EarleyBoyer,8231
Cortex-A57,Patch,octane-RegExp,909
Cortex-A57,Patch,octane-Splay,4767
Cortex-A57,Patch,octane-SplayLatency,9325
Cortex-A57,Patch,octane-NavierStokes,6281
Cortex-A57,Patch,octane-PdfJS,3510
Cortex-A57,Patch,octane-Mandreel,4318
Cortex-A57,Patch,octane-MandreelLatency,8186
Cortex-A57,Patch,octane-Gameboy,11480
Cortex-A57,Patch,octane-CodeLoad,3132
Cortex-A57,Patch,octane-Box2D,6168
Cortex-A57,Patch,octane-zlib,11350
Cortex-A57,Patch,octane-Typescript,3768
Cortex-A57,Patch,"octane-Score (version 9)",5941
Cortex-A57,Patch,octane-Richards,6361
Cortex-A57,Patch,octane-DeltaBlue,9713
Cortex-A57,Patch,octane-Crypto,7856
Cortex-A57,Patch,octane-RayTrace,11486
Cortex-A57,Patch,octane-EarleyBoyer,8186
Cortex-A57,Patch,octane-RegExp,891
Cortex-A57,Patch,octane-Splay,4681
Cortex-A57,Patch,octane-SplayLatency,9418
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3183
Cortex-A57,Patch,octane-Mandreel,4312
Cortex-A57,Patch,octane-MandreelLatency,8731
Cortex-A57,Patch,octane-Gameboy,11510
Cortex-A57,Patch,octane-CodeLoad,3117
Cortex-A57,Patch,octane-Box2D,6669
Cortex-A57,Patch,octane-zlib,11430
Cortex-A57,Patch,octane-Typescript,3668
Cortex-A57,Patch,"octane-Score (version 9)",5922
Cortex-A57,Patch,octane-Richards,6241
Cortex-A57,Patch,octane-DeltaBlue,9052
Cortex-A57,Patch,octane-Crypto,7871
Cortex-A57,Patch,octane-RayTrace,11163
Cortex-A57,Patch,octane-EarleyBoyer,8302
Cortex-A57,Patch,octane-RegExp,923
Cortex-A57,Patch,octane-Splay,4694
Cortex-A57,Patch,octane-SplayLatency,5572
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3610
Cortex-A57,Patch,octane-Mandreel,4265
Cortex-A57,Patch,octane-MandreelLatency,8435
Cortex-A57,Patch,octane-Gameboy,11465
Cortex-A57,Patch,octane-CodeLoad,3147
Cortex-A57,Patch,octane-Box2D,6511
Cortex-A57,Patch,octane-zlib,11415
Cortex-A57,Patch,octane-Typescript,3825
Cortex-A57,Patch,"octane-Score (version 9)",5755
Cortex-A57,Patch,octane-Richards,6400
Cortex-A57,Patch,octane-DeltaBlue,9501
Cortex-A57,Patch,octane-Crypto,7894
Cortex-A57,Patch,octane-RayTrace,11606
Cortex-A57,Patch,octane-EarleyBoyer,8289
Cortex-A57,Patch,octane-RegExp,901
Cortex-A57,Patch,octane-Splay,4705
Cortex-A57,Patch,octane-SplayLatency,9337
Cortex-A57,Patch,octane-NavierStokes,6281
Cortex-A57,Patch,octane-PdfJS,3514
Cortex-A57,Patch,octane-Mandreel,4288
Cortex-A57,Patch,octane-MandreelLatency,8595
Cortex-A57,Patch,octane-Gameboy,11530
Cortex-A57,Patch,octane-CodeLoad,3131
Cortex-A57,Patch,octane-Box2D,6536
Cortex-A57,Patch,octane-zlib,11415
Cortex-A57,Patch,octane-Typescript,3749
Cortex-A57,Patch,"octane-Score (version 9)",5958
Cortex-A57,Patch,octane-Richards,6570
Cortex-A57,Patch,octane-DeltaBlue,10030
Cortex-A57,Patch,octane-Crypto,7875
Cortex-A57,Patch,octane-RayTrace,11396
Cortex-A57,Patch,octane-EarleyBoyer,8295
Cortex-A57,Patch,octane-RegExp,938
Cortex-A57,Patch,octane-Splay,4800
Cortex-A57,Patch,octane-SplayLatency,5555
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3525
Cortex-A57,Patch,octane-Mandreel,4334
Cortex-A57,Patch,octane-MandreelLatency,8625
Cortex-A57,Patch,octane-Gameboy,11470
Cortex-A57,Patch,octane-CodeLoad,3147
Cortex-A57,Patch,octane-Box2D,5259
Cortex-A57,Patch,octane-zlib,11239
Cortex-A57,Patch,octane-Typescript,4173
Cortex-A57,Patch,"octane-Score (version 9)",5783
Cortex-A57,Patch,octane-Richards,6753
Cortex-A57,Patch,octane-DeltaBlue,9733
Cortex-A57,Patch,octane-Crypto,7874
Cortex-A57,Patch,octane-RayTrace,11781
Cortex-A57,Patch,octane-EarleyBoyer,8222
Cortex-A57,Patch,octane-RegExp,903
Cortex-A57,Patch,octane-Splay,4669
Cortex-A57,Patch,octane-SplayLatency,9295
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3523
Cortex-A57,Patch,octane-Mandreel,4320
Cortex-A57,Patch,octane-MandreelLatency,8146
Cortex-A57,Patch,octane-Gameboy,11663
Cortex-A57,Patch,octane-CodeLoad,3137
Cortex-A57,Patch,octane-Box2D,6125
Cortex-A57,Patch,octane-zlib,11418
Cortex-A57,Patch,octane-Typescript,3877
Cortex-A57,Patch,"octane-Score (version 9)",5962
Cortex-A57,Patch,octane-Richards,6736
Cortex-A57,Patch,octane-DeltaBlue,9832
Cortex-A57,Patch,octane-Crypto,7875
Cortex-A57,Patch,octane-RayTrace,11396
Cortex-A57,Patch,octane-EarleyBoyer,8262
Cortex-A57,Patch,octane-RegExp,945
Cortex-A57,Patch,octane-Splay,4735
Cortex-A57,Patch,octane-SplayLatency,5607
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3581
Cortex-A57,Patch,octane-Mandreel,4283
Cortex-A57,Patch,octane-MandreelLatency,8350
Cortex-A57,Patch,octane-Gameboy,11535
Cortex-A57,Patch,octane-CodeLoad,3144
Cortex-A57,Patch,octane-Box2D,6263
Cortex-A57,Patch,octane-zlib,11415
Cortex-A57,Patch,octane-Typescript,3837
Cortex-A57,Patch,"octane-Score (version 9)",5813
Cortex-A57,Patch,octane-Richards,6697
Cortex-A57,Patch,octane-DeltaBlue,9627
Cortex-A57,Patch,octane-Crypto,7891
Cortex-A57,Patch,octane-RayTrace,11311
Cortex-A57,Patch,octane-EarleyBoyer,8276
Cortex-A57,Patch,octane-RegExp,919
Cortex-A57,Patch,octane-Splay,4730
Cortex-A57,Patch,octane-SplayLatency,9121
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3435
Cortex-A57,Patch,octane-Mandreel,4344
Cortex-A57,Patch,octane-MandreelLatency,8610
Cortex-A57,Patch,octane-Gameboy,11668
Cortex-A57,Patch,octane-CodeLoad,3148
Cortex-A57,Patch,octane-Box2D,6272
Cortex-A57,Patch,octane-zlib,11415
Cortex-A57,Patch,octane-Typescript,3820
Cortex-A57,Patch,"octane-Score (version 9)",5965
Cortex-A57,Patch,octane-Richards,6326
Cortex-A57,Patch,octane-DeltaBlue,9693
Cortex-A57,Patch,octane-Crypto,7905
Cortex-A57,Patch,octane-RayTrace,11657
Cortex-A57,Patch,octane-EarleyBoyer,8264
Cortex-A57,Patch,octane-RegExp,933
Cortex-A57,Patch,octane-Splay,4610
Cortex-A57,Patch,octane-SplayLatency,8279
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3532
Cortex-A57,Patch,octane-Mandreel,4323
Cortex-A57,Patch,octane-MandreelLatency,8522
Cortex-A57,Patch,octane-Gameboy,11663
Cortex-A57,Patch,octane-CodeLoad,3124
Cortex-A57,Patch,octane-Box2D,5464
Cortex-A57,Patch,octane-zlib,11228
Cortex-A57,Patch,octane-Typescript,4095
Cortex-A57,Patch,"octane-Score (version 9)",5893
Cortex-A57,Patch,octane-Richards,6453
Cortex-A57,Patch,octane-DeltaBlue,8192
Cortex-A57,Patch,octane-Crypto,7866
Cortex-A57,Patch,octane-RayTrace,11288
Cortex-A57,Patch,octane-EarleyBoyer,8146
Cortex-A57,Patch,octane-RegExp,932
Cortex-A57,Patch,octane-Splay,4743
Cortex-A57,Patch,octane-SplayLatency,5631
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3520
Cortex-A57,Patch,octane-Mandreel,4329
Cortex-A57,Patch,octane-MandreelLatency,8580
Cortex-A57,Patch,octane-Gameboy,11530
Cortex-A57,Patch,octane-CodeLoad,3153
Cortex-A57,Patch,octane-Box2D,6119
Cortex-A57,Patch,octane-zlib,10351
Cortex-A57,Patch,octane-Typescript,4068
Cortex-A57,Patch,"octane-Score (version 9)",5712
Cortex-A57,Patch,octane-Richards,6443
Cortex-A57,Patch,octane-DeltaBlue,8437
Cortex-A57,Patch,octane-Crypto,7898
Cortex-A57,Patch,octane-RayTrace,11804
Cortex-A57,Patch,octane-EarleyBoyer,8204
Cortex-A57,Patch,octane-RegExp,918
Cortex-A57,Patch,octane-Splay,4644
Cortex-A57,Patch,octane-SplayLatency,7904
Cortex-A57,Patch,octane-NavierStokes,6293
Cortex-A57,Patch,octane-PdfJS,3554
Cortex-A57,Patch,octane-Mandreel,4294
Cortex-A57,Patch,octane-MandreelLatency,8566
Cortex-A57,Patch,octane-Gameboy,11495
Cortex-A57,Patch,octane-CodeLoad,3148
Cortex-A57,Patch,octane-Box2D,5582
Cortex-A57,Patch,octane-zlib,10493
Cortex-A57,Patch,octane-Typescript,4102
Cortex-A57,Patch,"octane-Score (version 9)",5818
Cortex-A57,Patch,octane-Richards,6474
Cortex-A57,Patch,octane-DeltaBlue,9580
Cortex-A57,Patch,octane-Crypto,7898
Cortex-A57,Patch,octane-RayTrace,11486
Cortex-A57,Patch,octane-EarleyBoyer,8331
Cortex-A57,Patch,octane-RegExp,852
Cortex-A57,Patch,octane-Splay,4881
Cortex-A57,Patch,octane-SplayLatency,9602
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3529
Cortex-A57,Patch,octane-Mandreel,4359
Cortex-A57,Patch,octane-MandreelLatency,8715
Cortex-A57,Patch,octane-Gameboy,11581
Cortex-A57,Patch,octane-CodeLoad,3142
Cortex-A57,Patch,octane-Box2D,4970
Cortex-A57,Patch,octane-zlib,10632
Cortex-A57,Patch,octane-Typescript,4267
Cortex-A57,Patch,"octane-Score (version 9)",5906
Cortex-A57,Patch,octane-Richards,6609
Cortex-A57,Patch,octane-DeltaBlue,9600
Cortex-A57,Patch,octane-Crypto,7850
Cortex-A57,Patch,octane-RayTrace,11583
Cortex-A57,Patch,octane-EarleyBoyer,8319
Cortex-A57,Patch,octane-RegExp,905
Cortex-A57,Patch,octane-Splay,4726
Cortex-A57,Patch,octane-SplayLatency,9155
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3531
Cortex-A57,Patch,octane-Mandreel,4336
Cortex-A57,Patch,octane-MandreelLatency,8640
Cortex-A57,Patch,octane-Gameboy,11550
Cortex-A57,Patch,octane-CodeLoad,3138
Cortex-A57,Patch,octane-Box2D,6146
Cortex-A57,Patch,octane-zlib,11390
Cortex-A57,Patch,octane-Typescript,3813
Cortex-A57,Patch,"octane-Score (version 9)",5960
Cortex-A57,Patch,octane-Richards,6365
Cortex-A57,Patch,octane-DeltaBlue,9852
Cortex-A57,Patch,octane-Crypto,7890
Cortex-A57,Patch,octane-RayTrace,11237
Cortex-A57,Patch,octane-EarleyBoyer,8256
Cortex-A57,Patch,octane-RegExp,941
Cortex-A57,Patch,octane-Splay,4621
Cortex-A57,Patch,octane-SplayLatency,8440
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3565
Cortex-A57,Patch,octane-Mandreel,4310
Cortex-A57,Patch,octane-MandreelLatency,8625
Cortex-A57,Patch,octane-Gameboy,11525
Cortex-A57,Patch,octane-CodeLoad,3126
Cortex-A57,Patch,octane-Box2D,6546
Cortex-A57,Patch,octane-zlib,11393
Cortex-A57,Patch,octane-Typescript,3830
Cortex-A57,Patch,"octane-Score (version 9)",5944
Cortex-A57,Patch,octane-Richards,6591
Cortex-A57,Patch,octane-DeltaBlue,8529
Cortex-A57,Patch,octane-Crypto,7890
Cortex-A57,Patch,octane-RayTrace,11560
Cortex-A57,Patch,octane-EarleyBoyer,8289
Cortex-A57,Patch,octane-RegExp,926
Cortex-A57,Patch,octane-Splay,4718
Cortex-A57,Patch,octane-SplayLatency,5584
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3579
Cortex-A57,Patch,octane-Mandreel,4334
Cortex-A57,Patch,octane-MandreelLatency,8595
Cortex-A57,Patch,octane-Gameboy,11689
Cortex-A57,Patch,octane-CodeLoad,3142
Cortex-A57,Patch,octane-Box2D,6210
Cortex-A57,Patch,octane-zlib,11438
Cortex-A57,Patch,octane-Typescript,3820
Cortex-A57,Patch,"octane-Score (version 9)",5768
Cortex-A57,Patch,octane-Richards,6485
Cortex-A57,Patch,octane-DeltaBlue,9448
Cortex-A57,Patch,octane-Crypto,7897
Cortex-A57,Patch,octane-RayTrace,10772
Cortex-A57,Patch,octane-EarleyBoyer,8301
Cortex-A57,Patch,octane-RegExp,920
Cortex-A57,Patch,octane-Splay,4803
Cortex-A57,Patch,octane-SplayLatency,9230
Cortex-A57,Patch,octane-NavierStokes,6281
Cortex-A57,Patch,octane-PdfJS,3466
Cortex-A57,Patch,octane-Mandreel,4340
Cortex-A57,Patch,octane-MandreelLatency,8640
Cortex-A57,Patch,octane-Gameboy,11684
Cortex-A57,Patch,octane-CodeLoad,3127
Cortex-A57,Patch,octane-Box2D,4661
Cortex-A57,Patch,octane-zlib,11470
Cortex-A57,Patch,octane-Typescript,4208
Cortex-A57,Patch,"octane-Score (version 9)",5875
Cortex-A57,Patch,octane-Richards,6623
Cortex-A57,Patch,octane-DeltaBlue,9733
Cortex-A57,Patch,octane-Crypto,7863
Cortex-A57,Patch,octane-RayTrace,11521
Cortex-A57,Patch,octane-EarleyBoyer,8125
Cortex-A57,Patch,octane-RegExp,924
Cortex-A57,Patch,octane-Splay,4665
Cortex-A57,Patch,octane-SplayLatency,8462
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3565
Cortex-A57,Patch,octane-Mandreel,4347
Cortex-A57,Patch,octane-MandreelLatency,8522
Cortex-A57,Patch,octane-Gameboy,11627
Cortex-A57,Patch,octane-CodeLoad,3136
Cortex-A57,Patch,octane-Box2D,6210
Cortex-A57,Patch,octane-zlib,11418
Cortex-A57,Patch,octane-Typescript,3812
Cortex-A57,Patch,"octane-Score (version 9)",5938
Cortex-A57,Patch,octane-Richards,6305
Cortex-A57,Patch,octane-DeltaBlue,9898
Cortex-A57,Patch,octane-Crypto,7880
Cortex-A57,Patch,octane-RayTrace,11328
Cortex-A57,Patch,octane-EarleyBoyer,8230
Cortex-A57,Patch,octane-RegExp,941
Cortex-A57,Patch,octane-Splay,4689
Cortex-A57,Patch,octane-SplayLatency,8435
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3546
Cortex-A57,Patch,octane-Mandreel,4297
Cortex-A57,Patch,octane-MandreelLatency,8610
Cortex-A57,Patch,octane-Gameboy,11555
Cortex-A57,Patch,octane-CodeLoad,3140
Cortex-A57,Patch,octane-Box2D,6137
Cortex-A57,Patch,octane-zlib,11393
Cortex-A57,Patch,octane-Typescript,3744
Cortex-A57,Patch,"octane-Score (version 9)",5917
Cortex-A57,Patch,octane-Richards,6354
Cortex-A57,Patch,octane-DeltaBlue,9263
Cortex-A57,Patch,octane-Crypto,7898
Cortex-A57,Patch,octane-RayTrace,11350
Cortex-A57,Patch,octane-EarleyBoyer,8224
Cortex-A57,Patch,octane-RegExp,886
Cortex-A57,Patch,octane-Splay,4841
Cortex-A57,Patch,octane-SplayLatency,9399
Cortex-A57,Patch,octane-NavierStokes,6287
Cortex-A57,Patch,octane-PdfJS,3548
Cortex-A57,Patch,octane-Mandreel,4308
Cortex-A57,Patch,octane-MandreelLatency,8464
Cortex-A57,Patch,octane-Gameboy,11505
Cortex-A57,Patch,octane-CodeLoad,3139
Cortex-A57,Patch,octane-Box2D,5135
Cortex-A57,Patch,octane-zlib,11353
Cortex-A57,Patch,octane-Typescript,4134
Cortex-A57,Patch,"octane-Score (version 9)",5891
Cortex-A57,Patch,octane-Richards,6520
Cortex-A57,Patch,octane-DeltaBlue,9812
Cortex-A57,Patch,octane-Crypto,7891
Cortex-A57,Patch,octane-RayTrace,11498
Cortex-A57,Patch,octane-EarleyBoyer,8268
Cortex-A57,Patch,octane-RegExp,946
Cortex-A57,Patch,octane-Splay,4638
Cortex-A57,Patch,octane-SplayLatency,5597
Cortex-A57,Patch,octane-NavierStokes,6293
Cortex-A57,Patch,octane-PdfJS,3234
Cortex-A57,Patch,octane-Mandreel,3924
Cortex-A57,Patch,octane-MandreelLatency,8067
Cortex-A57,Patch,octane-Gameboy,11555
Cortex-A57,Patch,octane-CodeLoad,3128
Cortex-A57,Patch,octane-Box2D,6552
Cortex-A57,Patch,octane-zlib,11435
Cortex-A57,Patch,octane-Typescript,3835
Cortex-A57,Patch,"octane-Score (version 9)",5736
Cortex-A57,Patch,ss-3d-cube,52
Cortex-A57,Patch,ss-3d-morph,67
Cortex-A57,Patch,ss-3d-raytrace,61
Cortex-A57,Patch,ss-access-binary-trees,9
Cortex-A57,Patch,ss-access-fannkuch,26
Cortex-A57,Patch,ss-access-nbody,14
Cortex-A57,Patch,ss-access-nsieve,14
Cortex-A57,Patch,ss-bitops-3bit-bits-in-byte,5
Cortex-A57,Patch,ss-bitops-bits-in-byte,22
Cortex-A57,Patch,ss-bitops-bitwise-and,9
Cortex-A57,Patch,ss-bitops-nsieve-bits,19
Cortex-A57,Patch,ss-controlflow-recursive,10
Cortex-A57,Patch,ss-crypto-aes,44
Cortex-A57,Patch,ss-crypto-md5,24
Cortex-A57,Patch,ss-crypto-sha1,25
Cortex-A57,Patch,ss-date-format-tofte,70
Cortex-A57,Patch,ss-date-format-xparb,78
Cortex-A57,Patch,ss-math-cordic,14
Cortex-A57,Patch,ss-math-partial-sums,82
Cortex-A57,Patch,ss-math-spectral-norm,14
Cortex-A57,Patch,ss-regexp-dna,50
Cortex-A57,Patch,ss-string-base64,38
Cortex-A57,Patch,ss-string-fasta,84
Cortex-A57,Patch,ss-string-tagcloud,159
Cortex-A57,Patch,ss-string-unpack-code,122
Cortex-A57,Patch,ss-string-validate-input,35
Cortex-A57,Patch,ss-3d-cube,52
Cortex-A57,Patch,ss-3d-morph,66
Cortex-A57,Patch,ss-3d-raytrace,61
Cortex-A57,Patch,ss-access-binary-trees,9
Cortex-A57,Patch,ss-access-fannkuch,26
Cortex-A57,Patch,ss-access-nbody,14
Cortex-A57,Patch,ss-access-nsieve,11
Cortex-A57,Patch,ss-bitops-3bit-bits-in-byte,4
Cortex-A57,Patch,ss-bitops-bits-in-byte,16
Cortex-A57,Patch,ss-bitops-bitwise-and,7
Cortex-A57,Patch,ss-bitops-nsieve-bits,14
Cortex-A57,Patch,ss-controlflow-recursive,7
Cortex-A57,Patch,ss-crypto-aes,33
Cortex-A57,Patch,ss-crypto-md5,18
Cortex-A57,Patch,ss-crypto-sha1,18
Cortex-A57,Patch,ss-date-format-tofte,52
Cortex-A57,Patch,ss-date-format-xparb,59
